# Data printout from CCMC-simulation: version 1D-1.3
# Data type:  SWMF  Magnetosphere
# Run name:   Espen_Fredrick_032124_2
# Missing data:  -1.09951e+12
# year mo dy hr mn sc msc dst cpcpn cpcps 
# year month day hour min s ms nT kV kV 
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  1.20000E+01  0.00000E+00  0.00000E+00 -2.77202E+01  1.16339E+02  8.46568E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  1.30000E+01  0.00000E+00  0.00000E+00 -2.78263E+01  1.16438E+02  8.46866E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  1.40000E+01  0.00000E+00  0.00000E+00 -2.79383E+01  1.16610E+02  8.46928E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  1.50000E+01  0.00000E+00  0.00000E+00 -2.78385E+01  1.16312E+02  8.46394E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  1.60000E+01  0.00000E+00  0.00000E+00 -2.77397E+01  1.16185E+02  8.46476E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  1.70000E+01  0.00000E+00  0.00000E+00 -2.77142E+01  1.16042E+02  8.46144E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  1.80000E+01  0.00000E+00  0.00000E+00 -2.77142E+01  1.14908E+02  8.45593E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  1.90000E+01  0.00000E+00  0.00000E+00 -2.76084E+01  1.14794E+02  8.44488E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  2.00000E+01  0.00000E+00  0.00000E+00 -2.76308E+01  1.14640E+02  8.42284E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  2.10000E+01  0.00000E+00  0.00000E+00 -2.76635E+01  1.13783E+02  8.40084E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  2.20000E+01  0.00000E+00  0.00000E+00 -2.78434E+01  1.13595E+02  8.37199E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  2.30000E+01  0.00000E+00  0.00000E+00 -2.80219E+01  1.13098E+02  8.33334E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  2.40000E+01  0.00000E+00  0.00000E+00 -2.79685E+01  1.12150E+02  8.30396E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  2.50000E+01  0.00000E+00  0.00000E+00 -2.81971E+01  1.11579E+02  8.26561E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  2.60000E+01  0.00000E+00  0.00000E+00 -2.84303E+01  1.11092E+02  8.22482E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  2.70000E+01  0.00000E+00  0.00000E+00 -2.85721E+01  1.10460E+02  8.18636E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  2.80000E+01  0.00000E+00  0.00000E+00 -2.85074E+01  1.09841E+02  8.16272E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  2.90000E+01  0.00000E+00  0.00000E+00 -2.83997E+01  1.09614E+02  8.14830E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  3.00000E+01  0.00000E+00  0.00000E+00 -2.83454E+01  1.09811E+02  8.15971E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  3.10000E+01  0.00000E+00  0.00000E+00 -2.82631E+01  1.10288E+02  8.19724E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  3.20000E+01  0.00000E+00  0.00000E+00 -2.80603E+01  1.11264E+02  8.22281E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  3.30000E+01  0.00000E+00  0.00000E+00 -2.78732E+01  1.12464E+02  8.25123E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  3.40000E+01  0.00000E+00  0.00000E+00 -2.78324E+01  1.12060E+02  8.28009E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  3.50000E+01  0.00000E+00  0.00000E+00 -2.78297E+01  1.11851E+02  8.30510E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  3.60000E+01  0.00000E+00  0.00000E+00 -2.77088E+01  1.12320E+02  8.34617E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  3.70000E+01  0.00000E+00  0.00000E+00 -2.77399E+01  1.12230E+02  8.39840E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  3.80000E+01  0.00000E+00  0.00000E+00 -2.79258E+01  1.12660E+02  8.45525E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  3.90000E+01  0.00000E+00  0.00000E+00 -2.81154E+01  1.13082E+02  8.50678E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  4.00000E+01  0.00000E+00  0.00000E+00 -2.83015E+01  1.13419E+02  8.56103E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  4.10000E+01  0.00000E+00  0.00000E+00 -2.82372E+01  1.14009E+02  8.62110E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  4.20000E+01  0.00000E+00  0.00000E+00 -2.82496E+01  1.14009E+02  8.66969E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  4.30000E+01  0.00000E+00  0.00000E+00 -2.82903E+01  1.12287E+02  8.68955E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  4.40000E+01  0.00000E+00  0.00000E+00 -2.82888E+01  1.12234E+02  8.71148E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  4.50000E+01  0.00000E+00  0.00000E+00 -2.83978E+01  1.12263E+02  8.72338E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  4.60000E+01  0.00000E+00  0.00000E+00 -2.85663E+01  1.12312E+02  8.71706E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  4.70000E+01  0.00000E+00  0.00000E+00 -2.86549E+01  1.12140E+02  8.70635E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  4.80000E+01  0.00000E+00  0.00000E+00 -2.87157E+01  1.12134E+02  8.69152E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  4.90000E+01  0.00000E+00  0.00000E+00 -2.87845E+01  1.12455E+02  8.66240E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  5.00000E+01  0.00000E+00  0.00000E+00 -2.87452E+01  1.12027E+02  8.63348E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  5.10000E+01  0.00000E+00  0.00000E+00 -2.89168E+01  1.11771E+02  8.61641E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  5.20000E+01  0.00000E+00  0.00000E+00 -2.91205E+01  1.11218E+02  8.58288E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  5.30000E+01  0.00000E+00  0.00000E+00 -2.93974E+01  1.10852E+02  8.53942E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  5.40000E+01  0.00000E+00  0.00000E+00 -2.95617E+01  1.10439E+02  8.52714E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  5.50000E+01  0.00000E+00  0.00000E+00 -2.99506E+01  1.09600E+02  8.51864E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  5.60000E+01  0.00000E+00  0.00000E+00 -3.02509E+01  1.08892E+02  8.51125E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  5.70000E+01  0.00000E+00  0.00000E+00 -3.03484E+01  1.08659E+02  8.52967E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  5.80000E+01  0.00000E+00  0.00000E+00 -3.02855E+01  1.08772E+02  8.57242E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.70000E+01  5.90000E+01  0.00000E+00  0.00000E+00 -2.93242E+01  1.08946E+02  8.61799E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  0.00000E+00  0.00000E+00  0.00000E+00 -2.84290E+01  1.09273E+02  8.67715E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  1.00000E+00  0.00000E+00  0.00000E+00 -2.81854E+01  1.09937E+02  8.72284E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  2.00000E+00  0.00000E+00  0.00000E+00 -2.83368E+01  1.10782E+02  8.76277E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  3.00000E+00  0.00000E+00  0.00000E+00 -2.85090E+01  1.11716E+02  8.80398E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  4.00000E+00  0.00000E+00  0.00000E+00 -2.86483E+01  1.12593E+02  8.85331E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  5.00000E+00  0.00000E+00  0.00000E+00 -2.87815E+01  1.14023E+02  8.91823E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  6.00000E+00  0.00000E+00  0.00000E+00 -2.88540E+01  1.15812E+02  8.98691E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  7.00000E+00  0.00000E+00  0.00000E+00 -2.90058E+01  1.17499E+02  9.03426E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  8.00000E+00  0.00000E+00  0.00000E+00 -2.91733E+01  1.17855E+02  9.05075E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  9.00000E+00  0.00000E+00  0.00000E+00 -2.94218E+01  1.18226E+02  9.04483E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  1.00000E+01  0.00000E+00  0.00000E+00 -2.96360E+01  1.19421E+02  8.99343E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  1.10000E+01  0.00000E+00  0.00000E+00 -2.99080E+01  1.19532E+02  8.97790E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  1.20000E+01  0.00000E+00  0.00000E+00 -3.01095E+01  1.18887E+02  8.99523E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  1.30000E+01  0.00000E+00  0.00000E+00 -3.01298E+01  1.22059E+02  9.05720E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  1.40000E+01  0.00000E+00  0.00000E+00 -3.02861E+01  1.24268E+02  9.10659E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  1.50000E+01  0.00000E+00  0.00000E+00 -3.03236E+01  1.25300E+02  9.13888E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  1.60000E+01  0.00000E+00  0.00000E+00 -3.03873E+01  1.25162E+02  9.16737E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  1.70000E+01  0.00000E+00  0.00000E+00 -3.05385E+01  1.24842E+02  9.21318E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  1.80000E+01  0.00000E+00  0.00000E+00 -3.06095E+01  1.24716E+02  9.27223E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  1.90000E+01  0.00000E+00  0.00000E+00 -3.06392E+01  1.24094E+02  9.33784E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  2.00000E+01  0.00000E+00  0.00000E+00 -3.09118E+01  1.23851E+02  9.41929E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  2.10000E+01  0.00000E+00  0.00000E+00 -3.11510E+01  1.23754E+02  9.47247E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  2.20000E+01  0.00000E+00  0.00000E+00 -3.12876E+01  1.23604E+02  9.50252E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  2.30000E+01  0.00000E+00  0.00000E+00 -3.14845E+01  1.22767E+02  9.52071E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  2.40000E+01  0.00000E+00  0.00000E+00 -3.17415E+01  1.22630E+02  9.53013E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  2.50000E+01  0.00000E+00  0.00000E+00 -3.19624E+01  1.22128E+02  9.53850E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  2.60000E+01  0.00000E+00  0.00000E+00 -3.20804E+01  1.21594E+02  9.53246E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  2.70000E+01  0.00000E+00  0.00000E+00 -3.21484E+01  1.21490E+02  9.53583E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  2.80000E+01  0.00000E+00  0.00000E+00 -3.21660E+01  1.20778E+02  9.54764E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  2.90000E+01  0.00000E+00  0.00000E+00 -3.23506E+01  1.20700E+02  9.56865E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  3.00000E+01  0.00000E+00  0.00000E+00 -3.26288E+01  1.20303E+02  9.59903E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  3.10000E+01  0.00000E+00  0.00000E+00 -3.28520E+01  1.20330E+02  9.63637E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  3.20000E+01  0.00000E+00  0.00000E+00 -3.30655E+01  1.20456E+02  9.69864E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  3.30000E+01  0.00000E+00  0.00000E+00 -3.32336E+01  1.20596E+02  9.81061E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  3.40000E+01  0.00000E+00  0.00000E+00 -3.33936E+01  1.21727E+02  9.94073E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  3.50000E+01  0.00000E+00  0.00000E+00 -3.32963E+01  1.23232E+02  1.00487E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  3.60000E+01  0.00000E+00  0.00000E+00 -3.32259E+01  1.23062E+02  1.01436E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  3.70000E+01  0.00000E+00  0.00000E+00 -3.33895E+01  1.23488E+02  1.02145E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  3.80000E+01  0.00000E+00  0.00000E+00 -3.36780E+01  1.24507E+02  1.02818E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  3.90000E+01  0.00000E+00  0.00000E+00 -3.39069E+01  1.24136E+02  1.02919E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  4.00000E+01  0.00000E+00  0.00000E+00 -3.41860E+01  1.21027E+02  1.02929E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  4.10000E+01  0.00000E+00  0.00000E+00 -3.45155E+01  1.19891E+02  1.02640E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  4.20000E+01  0.00000E+00  0.00000E+00 -3.48370E+01  1.19210E+02  1.02494E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  4.30000E+01  0.00000E+00  0.00000E+00 -3.49916E+01  1.19046E+02  1.02446E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  4.40000E+01  0.00000E+00  0.00000E+00 -3.52021E+01  1.19064E+02  1.02474E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  4.50000E+01  0.00000E+00  0.00000E+00 -3.53513E+01  1.19301E+02  1.02459E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  4.60000E+01  0.00000E+00  0.00000E+00 -3.53051E+01  1.19416E+02  1.02518E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  4.70000E+01  0.00000E+00  0.00000E+00 -3.52139E+01  1.19105E+02  1.02378E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  4.80000E+01  0.00000E+00  0.00000E+00 -3.53093E+01  1.18503E+02  1.01916E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  4.90000E+01  0.00000E+00  0.00000E+00 -3.55212E+01  1.17431E+02  1.00884E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  5.00000E+01  0.00000E+00  0.00000E+00 -3.57617E+01  1.16616E+02  1.00622E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  5.10000E+01  0.00000E+00  0.00000E+00 -3.59130E+01  1.15442E+02  1.00244E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  5.20000E+01  0.00000E+00  0.00000E+00 -3.59612E+01  1.15406E+02  9.98772E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  5.30000E+01  0.00000E+00  0.00000E+00 -3.60818E+01  1.15659E+02  9.96207E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  5.40000E+01  0.00000E+00  0.00000E+00 -3.62500E+01  1.15133E+02  9.93971E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  5.50000E+01  0.00000E+00  0.00000E+00 -3.63808E+01  1.15170E+02  9.93299E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  5.60000E+01  0.00000E+00  0.00000E+00 -3.64346E+01  1.15139E+02  9.93513E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  5.70000E+01  0.00000E+00  0.00000E+00 -3.62950E+01  1.15578E+02  9.97486E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  5.80000E+01  0.00000E+00  0.00000E+00 -3.63066E+01  1.16553E+02  9.95334E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.80000E+01  5.90000E+01  0.00000E+00  0.00000E+00 -3.63658E+01  1.16101E+02  9.91867E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  0.00000E+00  0.00000E+00  0.00000E+00 -3.64298E+01  1.15878E+02  9.92305E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  1.00000E+00  0.00000E+00  0.00000E+00 -3.65200E+01  1.15835E+02  9.94607E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  2.00000E+00  0.00000E+00  0.00000E+00 -3.66108E+01  1.15074E+02  9.96478E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  3.00000E+00  0.00000E+00  0.00000E+00 -3.68211E+01  1.14156E+02  9.98885E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  4.00000E+00  0.00000E+00  0.00000E+00 -3.69555E+01  1.13415E+02  1.00106E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  5.00000E+00  0.00000E+00  0.00000E+00 -3.67450E+01  1.21908E+02  1.01233E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  6.00000E+00  0.00000E+00  0.00000E+00 -3.67540E+01  1.19696E+02  1.01687E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  7.00000E+00  0.00000E+00  0.00000E+00 -3.68950E+01  1.18785E+02  1.01518E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  8.00000E+00  0.00000E+00  0.00000E+00 -3.70957E+01  1.16366E+02  1.01193E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  9.00000E+00  0.00000E+00  0.00000E+00 -3.72622E+01  1.15791E+02  1.01252E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  1.00000E+01  0.00000E+00  0.00000E+00 -3.74623E+01  1.14010E+02  1.01171E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  1.10000E+01  0.00000E+00  0.00000E+00 -3.77957E+01  1.15156E+02  1.01071E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  1.20000E+01  0.00000E+00  0.00000E+00 -3.79508E+01  1.14626E+02  1.00907E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  1.30000E+01  0.00000E+00  0.00000E+00 -3.82338E+01  1.15969E+02  1.00439E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  1.40000E+01  0.00000E+00  0.00000E+00 -3.85313E+01  1.15975E+02  9.97853E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  1.50000E+01  0.00000E+00  0.00000E+00 -3.88210E+01  1.15688E+02  9.92608E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  1.60000E+01  0.00000E+00  0.00000E+00 -3.91285E+01  1.15485E+02  9.85499E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  1.70000E+01  0.00000E+00  0.00000E+00 -3.94134E+01  1.14577E+02  9.75869E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  1.80000E+01  0.00000E+00  0.00000E+00 -3.95818E+01  1.13127E+02  9.65837E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  1.90000E+01  0.00000E+00  0.00000E+00 -3.97315E+01  1.12222E+02  9.57346E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  2.00000E+01  0.00000E+00  0.00000E+00 -3.98832E+01  1.11656E+02  9.52414E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  2.10000E+01  0.00000E+00  0.00000E+00 -4.00317E+01  1.11593E+02  9.47218E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  2.20000E+01  0.00000E+00  0.00000E+00 -4.00591E+01  1.13780E+02  9.47536E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  2.30000E+01  0.00000E+00  0.00000E+00 -4.01482E+01  1.13372E+02  9.47076E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  2.40000E+01  0.00000E+00  0.00000E+00 -4.02988E+01  1.13274E+02  9.44530E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  2.50000E+01  0.00000E+00  0.00000E+00 -4.04752E+01  1.12590E+02  9.45495E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  2.60000E+01  0.00000E+00  0.00000E+00 -4.06803E+01  1.12043E+02  9.47003E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  2.70000E+01  0.00000E+00  0.00000E+00 -4.08556E+01  1.10695E+02  9.46161E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  2.80000E+01  0.00000E+00  0.00000E+00 -4.11402E+01  1.11921E+02  9.45180E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  2.90000E+01  0.00000E+00  0.00000E+00 -4.14393E+01  1.10482E+02  9.43049E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  3.00000E+01  0.00000E+00  0.00000E+00 -4.16535E+01  1.11450E+02  9.39854E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  3.10000E+01  0.00000E+00  0.00000E+00 -4.17396E+01  1.10835E+02  9.36320E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  3.20000E+01  0.00000E+00  0.00000E+00 -4.20834E+01  1.11278E+02  9.33993E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  3.30000E+01  0.00000E+00  0.00000E+00 -4.22220E+01  1.10441E+02  9.34091E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  3.40000E+01  0.00000E+00  0.00000E+00 -4.23120E+01  1.08242E+02  9.35185E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  3.50000E+01  0.00000E+00  0.00000E+00 -4.24367E+01  1.08416E+02  9.36537E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  3.60000E+01  0.00000E+00  0.00000E+00 -4.24798E+01  1.08525E+02  9.39600E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  3.70000E+01  0.00000E+00  0.00000E+00 -4.24796E+01  1.08557E+02  9.43531E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  3.80000E+01  0.00000E+00  0.00000E+00 -4.25323E+01  1.07799E+02  9.47198E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  3.90000E+01  0.00000E+00  0.00000E+00 -4.26168E+01  1.08379E+02  9.50084E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  4.00000E+01  0.00000E+00  0.00000E+00 -4.26578E+01  1.07576E+02  9.55178E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  4.10000E+01  0.00000E+00  0.00000E+00 -4.27289E+01  1.08348E+02  9.62853E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  4.20000E+01  0.00000E+00  0.00000E+00 -4.28327E+01  1.08726E+02  9.63668E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  4.30000E+01  0.00000E+00  0.00000E+00 -4.29030E+01  1.09640E+02  9.62951E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  4.40000E+01  0.00000E+00  0.00000E+00 -4.30211E+01  1.08644E+02  9.59472E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  4.50000E+01  0.00000E+00  0.00000E+00 -4.31317E+01  1.09702E+02  9.57311E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  4.60000E+01  0.00000E+00  0.00000E+00 -4.31948E+01  1.09369E+02  9.56003E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  4.70000E+01  0.00000E+00  0.00000E+00 -4.33074E+01  1.10546E+02  9.55440E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  4.80000E+01  0.00000E+00  0.00000E+00 -4.31615E+01  1.16029E+02  9.61989E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  4.90000E+01  0.00000E+00  0.00000E+00 -4.28803E+01  1.14281E+02  9.74324E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  5.00000E+01  0.00000E+00  0.00000E+00 -4.23999E+01  1.13625E+02  9.77413E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  5.10000E+01  0.00000E+00  0.00000E+00 -4.22399E+01  1.13449E+02  9.85001E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  5.20000E+01  0.00000E+00  0.00000E+00 -4.21422E+01  1.13775E+02  9.86866E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  5.30000E+01  0.00000E+00  0.00000E+00 -4.22356E+01  1.14910E+02  9.94186E+01
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  5.40000E+01  0.00000E+00  0.00000E+00 -4.22052E+01  1.15425E+02  1.00048E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  5.50000E+01  0.00000E+00  0.00000E+00 -4.22613E+01  1.15677E+02  1.00731E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  5.60000E+01  0.00000E+00  0.00000E+00 -4.23220E+01  1.16917E+02  1.01195E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  5.70000E+01  0.00000E+00  0.00000E+00 -4.23931E+01  1.17270E+02  1.01107E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  5.80000E+01  0.00000E+00  0.00000E+00 -4.24906E+01  1.16045E+02  1.00834E+02
  2.01200E+03  1.10000E+01  1.30000E+01  1.90000E+01  5.90000E+01  0.00000E+00  0.00000E+00 -4.23372E+01  1.16197E+02  1.01689E+02
  2.01200E+03  1.10000E+01  1.30000E+01  2.00000E+01  0.00000E+00  0.00000E+00  0.00000E+00 -4.24479E+01  1.17100E+02  1.01988E+02
