# Data printout from CCMC-simulation: version 1D-1.3
# Data type:  SWMF  Magnetosphere
# Run name:   Espen_Fredrick_040924_2
# Missing data:  -1.09951e+12
# year mo dy hr mn sc msc dst cpcpn cpcps 
# year month day hour min s ms nT kV kV 
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  6.00000E+00  0.00000E+00  0.00000E+00 -3.62519E+01  5.32064E+01  7.82326E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  7.00000E+00  0.00000E+00  0.00000E+00 -3.57495E+01  5.33696E+01  8.00399E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  8.00000E+00  0.00000E+00  0.00000E+00 -3.53587E+01  5.23623E+01  7.91224E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  9.00000E+00  0.00000E+00  0.00000E+00 -3.50048E+01  5.07977E+01  7.61697E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  1.00000E+01  0.00000E+00  0.00000E+00 -3.65392E+01  5.02785E+01  7.36184E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  1.10000E+01  0.00000E+00  0.00000E+00 -3.61488E+01  5.09389E+01  7.22976E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  1.20000E+01  0.00000E+00  0.00000E+00 -3.51510E+01  5.23626E+01  7.33619E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  1.30000E+01  0.00000E+00  0.00000E+00 -3.48500E+01  5.49029E+01  7.61438E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  1.40000E+01  0.00000E+00  0.00000E+00 -3.47758E+01  5.69267E+01  8.07903E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  1.50000E+01  0.00000E+00  0.00000E+00 -3.48865E+01  5.78060E+01  8.26767E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  1.60000E+01  0.00000E+00  0.00000E+00 -3.63492E+01  5.75371E+01  8.27593E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  1.70000E+01  0.00000E+00  0.00000E+00 -3.72804E+01  5.37592E+01  8.14201E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  1.80000E+01  0.00000E+00  0.00000E+00 -3.68772E+01  5.09258E+01  7.64223E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  1.90000E+01  0.00000E+00  0.00000E+00 -3.65171E+01  5.05574E+01  7.17738E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  2.00000E+01  0.00000E+00  0.00000E+00 -3.51458E+01  5.14321E+01  7.12853E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  2.10000E+01  0.00000E+00  0.00000E+00 -3.40142E+01  5.17182E+01  7.46788E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  2.20000E+01  0.00000E+00  0.00000E+00 -3.29971E+01  4.81118E+01  7.39446E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  2.30000E+01  0.00000E+00  0.00000E+00 -3.31623E+01  4.58805E+01  7.03464E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  2.40000E+01  0.00000E+00  0.00000E+00 -3.41348E+01  4.80480E+01  6.92716E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  2.50000E+01  0.00000E+00  0.00000E+00 -3.46830E+01  4.97075E+01  7.33508E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  2.60000E+01  0.00000E+00  0.00000E+00 -3.45984E+01  4.85362E+01  7.49039E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  2.70000E+01  0.00000E+00  0.00000E+00 -3.44295E+01  4.71197E+01  7.28502E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  2.80000E+01  0.00000E+00  0.00000E+00 -3.43676E+01  4.55513E+01  6.95590E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  2.90000E+01  0.00000E+00  0.00000E+00 -3.41534E+01  4.29808E+01  6.58492E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  3.00000E+01  0.00000E+00  0.00000E+00 -3.42497E+01  4.05805E+01  6.17288E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  3.10000E+01  0.00000E+00  0.00000E+00 -3.50487E+01  3.98777E+01  5.83893E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  3.20000E+01  0.00000E+00  0.00000E+00 -3.44025E+01  3.95451E+01  5.73663E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  3.30000E+01  0.00000E+00  0.00000E+00 -3.41716E+01  3.97928E+01  5.68239E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  3.40000E+01  0.00000E+00  0.00000E+00 -3.47239E+01  4.06569E+01  5.71490E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  3.50000E+01  0.00000E+00  0.00000E+00 -3.43969E+01  4.18521E+01  5.71786E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  3.60000E+01  0.00000E+00  0.00000E+00 -3.41778E+01  4.31426E+01  5.70895E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  3.70000E+01  0.00000E+00  0.00000E+00 -3.45175E+01  4.27728E+01  5.57567E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  3.80000E+01  0.00000E+00  0.00000E+00 -3.49167E+01  4.09787E+01  5.28415E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  3.90000E+01  0.00000E+00  0.00000E+00 -3.48159E+01  3.87313E+01  4.82331E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  4.00000E+01  0.00000E+00  0.00000E+00 -3.41288E+01  3.72060E+01  4.54246E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  4.10000E+01  0.00000E+00  0.00000E+00 -3.38282E+01  3.94598E+01  4.59385E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  4.20000E+01  0.00000E+00  0.00000E+00 -3.38239E+01  4.04246E+01  5.17191E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  4.30000E+01  0.00000E+00  0.00000E+00 -3.40405E+01  4.03167E+01  5.29486E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  4.40000E+01  0.00000E+00  0.00000E+00 -3.39602E+01  4.01746E+01  5.19320E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  4.50000E+01  0.00000E+00  0.00000E+00 -3.38283E+01  3.97187E+01  5.03024E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  4.60000E+01  0.00000E+00  0.00000E+00 -3.37828E+01  3.83215E+01  4.83758E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  4.70000E+01  0.00000E+00  0.00000E+00 -3.24008E+01  3.72567E+01  4.74292E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  4.80000E+01  0.00000E+00  0.00000E+00 -3.14225E+01  3.76481E+01  5.04137E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  4.90000E+01  0.00000E+00  0.00000E+00 -3.13411E+01  3.81001E+01  5.14459E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  5.00000E+01  0.00000E+00  0.00000E+00 -3.14959E+01  3.84716E+01  5.09573E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  5.10000E+01  0.00000E+00  0.00000E+00 -3.17843E+01  3.81742E+01  4.79884E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  5.20000E+01  0.00000E+00  0.00000E+00 -3.21973E+01  3.70434E+01  4.84109E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  5.30000E+01  0.00000E+00  0.00000E+00 -3.25548E+01  3.49037E+01  4.77158E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  5.40000E+01  0.00000E+00  0.00000E+00 -3.28314E+01  3.31165E+01  4.71965E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  5.50000E+01  0.00000E+00  0.00000E+00 -3.21562E+01  3.16353E+01  4.57494E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  5.60000E+01  0.00000E+00  0.00000E+00 -3.14602E+01  3.06536E+01  4.45232E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  5.70000E+01  0.00000E+00  0.00000E+00 -3.20071E+01  2.93182E+01  4.39534E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  5.80000E+01  0.00000E+00  0.00000E+00 -3.27151E+01  2.78860E+01  4.23755E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.70000E+01  5.90000E+01  0.00000E+00  0.00000E+00 -3.27696E+01  2.67686E+01  4.24556E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  0.00000E+00  0.00000E+00  0.00000E+00 -3.26676E+01  2.67565E+01  4.05423E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  1.00000E+00  0.00000E+00  0.00000E+00 -3.28287E+01  2.66979E+01  4.24888E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  2.00000E+00  0.00000E+00  0.00000E+00 -3.28109E+01  2.55935E+01  4.24657E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  3.00000E+00  0.00000E+00  0.00000E+00 -3.20706E+01  2.34124E+01  3.91524E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  4.00000E+00  0.00000E+00  0.00000E+00 -3.06961E+01  2.39280E+01  3.63345E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  5.00000E+00  0.00000E+00  0.00000E+00 -2.95386E+01  2.44995E+01  3.42323E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  6.00000E+00  0.00000E+00  0.00000E+00 -2.97130E+01  2.55250E+01  3.68981E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  7.00000E+00  0.00000E+00  0.00000E+00 -2.99197E+01  2.66093E+01  3.98368E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  8.00000E+00  0.00000E+00  0.00000E+00 -2.94862E+01  2.73543E+01  4.10699E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  9.00000E+00  0.00000E+00  0.00000E+00 -2.88634E+01  2.76143E+01  3.89789E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  1.00000E+01  0.00000E+00  0.00000E+00 -2.82213E+01  2.75369E+01  3.84250E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  1.10000E+01  0.00000E+00  0.00000E+00 -2.75178E+01  2.72189E+01  3.73013E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  1.20000E+01  0.00000E+00  0.00000E+00 -2.70512E+01  2.72437E+01  3.67620E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  1.30000E+01  0.00000E+00  0.00000E+00 -2.65424E+01  2.74339E+01  3.66230E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  1.40000E+01  0.00000E+00  0.00000E+00 -2.76067E+01  2.70751E+01  3.69591E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  1.50000E+01  0.00000E+00  0.00000E+00 -2.86592E+01  2.63762E+01  3.59110E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  1.60000E+01  0.00000E+00  0.00000E+00 -2.87101E+01  2.55255E+01  3.45633E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  1.70000E+01  0.00000E+00  0.00000E+00 -2.83905E+01  2.43792E+01  3.60162E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  1.80000E+01  0.00000E+00  0.00000E+00 -2.80531E+01  2.38802E+01  3.27136E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  1.90000E+01  0.00000E+00  0.00000E+00 -2.76989E+01  2.31462E+01  3.35208E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  2.00000E+01  0.00000E+00  0.00000E+00 -2.73441E+01  2.26939E+01  3.20188E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  2.10000E+01  0.00000E+00  0.00000E+00 -2.77521E+01  2.29321E+01  3.12327E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  2.20000E+01  0.00000E+00  0.00000E+00 -2.90850E+01  2.24903E+01  3.05186E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  2.30000E+01  0.00000E+00  0.00000E+00 -2.99646E+01  2.23484E+01  3.04295E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  2.40000E+01  0.00000E+00  0.00000E+00 -3.00613E+01  2.26733E+01  3.02332E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  2.50000E+01  0.00000E+00  0.00000E+00 -3.01178E+01  2.29051E+01  3.14454E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  2.60000E+01  0.00000E+00  0.00000E+00 -3.02981E+01  2.28649E+01  3.20297E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  2.70000E+01  0.00000E+00  0.00000E+00 -3.03515E+01  2.25253E+01  3.01108E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  2.80000E+01  0.00000E+00  0.00000E+00 -2.98248E+01  2.14962E+01  2.89449E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  2.90000E+01  0.00000E+00  0.00000E+00 -2.89296E+01  2.19216E+01  2.78097E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  3.00000E+01  0.00000E+00  0.00000E+00 -2.82103E+01  2.55089E+01  2.76829E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  3.10000E+01  0.00000E+00  0.00000E+00 -2.78380E+01  2.92805E+01  3.61311E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  3.20000E+01  0.00000E+00  0.00000E+00 -2.75586E+01  3.18810E+01  4.30145E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  3.30000E+01  0.00000E+00  0.00000E+00 -2.73008E+01  3.24858E+01  4.51620E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  3.40000E+01  0.00000E+00  0.00000E+00 -2.71354E+01  3.20911E+01  4.33605E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  3.50000E+01  0.00000E+00  0.00000E+00 -2.68356E+01  3.18098E+01  4.24740E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  3.60000E+01  0.00000E+00  0.00000E+00 -2.64932E+01  3.06479E+01  3.97588E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  3.70000E+01  0.00000E+00  0.00000E+00 -2.62460E+01  2.95420E+01  3.89598E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  3.80000E+01  0.00000E+00  0.00000E+00 -2.61110E+01  2.87068E+01  3.75402E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  3.90000E+01  0.00000E+00  0.00000E+00 -2.61050E+01  2.78284E+01  3.58132E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  4.00000E+01  0.00000E+00  0.00000E+00 -2.63009E+01  2.71982E+01  3.44805E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  4.10000E+01  0.00000E+00  0.00000E+00 -2.67876E+01  2.66389E+01  3.35071E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  4.20000E+01  0.00000E+00  0.00000E+00 -2.73335E+01  2.53683E+01  3.34245E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  4.30000E+01  0.00000E+00  0.00000E+00 -2.76950E+01  2.30176E+01  3.25433E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  4.40000E+01  0.00000E+00  0.00000E+00 -2.79614E+01  2.05684E+01  3.32775E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  4.50000E+01  0.00000E+00  0.00000E+00 -2.79996E+01  1.98274E+01  3.40597E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  4.60000E+01  0.00000E+00  0.00000E+00 -2.79782E+01  1.98370E+01  3.50048E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  4.70000E+01  0.00000E+00  0.00000E+00 -2.79080E+01  2.05836E+01  3.49786E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  4.80000E+01  0.00000E+00  0.00000E+00 -2.78652E+01  2.08993E+01  3.47462E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  4.90000E+01  0.00000E+00  0.00000E+00 -2.77409E+01  2.08360E+01  3.40329E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  5.00000E+01  0.00000E+00  0.00000E+00 -2.76158E+01  2.10115E+01  3.32924E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  5.10000E+01  0.00000E+00  0.00000E+00 -2.74940E+01  2.12021E+01  3.32044E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  5.20000E+01  0.00000E+00  0.00000E+00 -2.73157E+01  2.10604E+01  3.32186E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  5.30000E+01  0.00000E+00  0.00000E+00 -2.69823E+01  2.10971E+01  3.35060E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  5.40000E+01  0.00000E+00  0.00000E+00 -2.65867E+01  2.13010E+01  3.41865E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  5.50000E+01  0.00000E+00  0.00000E+00 -2.61993E+01  2.14607E+01  3.47195E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  5.60000E+01  0.00000E+00  0.00000E+00 -2.58096E+01  2.17548E+01  3.55442E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  5.70000E+01  0.00000E+00  0.00000E+00 -2.54183E+01  2.20930E+01  3.66697E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  5.80000E+01  0.00000E+00  0.00000E+00 -2.50262E+01  2.23443E+01  3.80376E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.80000E+01  5.90000E+01  0.00000E+00  0.00000E+00 -2.46540E+01  2.24223E+01  3.82178E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  0.00000E+00  0.00000E+00  0.00000E+00 -2.43075E+01  2.28491E+01  3.87938E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  1.00000E+00  0.00000E+00  0.00000E+00 -2.39819E+01  2.28106E+01  3.90544E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  2.00000E+00  0.00000E+00  0.00000E+00 -2.36702E+01  2.30046E+01  3.93855E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  3.00000E+00  0.00000E+00  0.00000E+00 -2.40308E+01  2.19893E+01  3.94886E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  4.00000E+00  0.00000E+00  0.00000E+00 -2.43750E+01  2.26849E+01  4.70776E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  5.00000E+00  0.00000E+00  0.00000E+00 -2.44279E+01  2.30469E+01  4.57581E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  6.00000E+00  0.00000E+00  0.00000E+00 -2.45175E+01  2.30482E+01  4.52882E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  7.00000E+00  0.00000E+00  0.00000E+00 -2.46534E+01  2.37135E+01  4.55996E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  8.00000E+00  0.00000E+00  0.00000E+00 -2.40330E+01  2.45901E+01  4.45498E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  9.00000E+00  0.00000E+00  0.00000E+00 -2.30799E+01  2.58156E+01  4.56645E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  1.00000E+01  0.00000E+00  0.00000E+00 -2.22708E+01  2.73701E+01  4.69768E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  1.10000E+01  0.00000E+00  0.00000E+00 -2.22474E+01  2.88672E+01  4.84491E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  1.20000E+01  0.00000E+00  0.00000E+00 -2.29538E+01  3.01230E+01  4.88503E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  1.30000E+01  0.00000E+00  0.00000E+00 -2.37983E+01  3.14736E+01  4.80395E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  1.40000E+01  0.00000E+00  0.00000E+00 -2.34861E+01  3.23741E+01  5.14406E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  1.50000E+01  0.00000E+00  0.00000E+00 -2.34546E+01  3.28513E+01  5.36610E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  1.60000E+01  0.00000E+00  0.00000E+00 -2.38834E+01  3.41987E+01  5.57495E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  1.70000E+01  0.00000E+00  0.00000E+00 -2.41838E+01  3.64787E+01  5.69451E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  1.80000E+01  0.00000E+00  0.00000E+00 -2.33487E+01  3.89135E+01  6.11554E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  1.90000E+01  0.00000E+00  0.00000E+00 -2.37231E+01  4.19762E+01  5.86713E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  2.00000E+01  0.00000E+00  0.00000E+00 -2.42619E+01  4.47010E+01  6.06102E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  2.10000E+01  0.00000E+00  0.00000E+00 -2.37645E+01  4.63595E+01  6.23454E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  2.20000E+01  0.00000E+00  0.00000E+00 -2.31367E+01  4.89894E+01  6.52371E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  2.30000E+01  0.00000E+00  0.00000E+00 -2.32044E+01  5.14789E+01  6.86735E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  2.40000E+01  0.00000E+00  0.00000E+00 -2.31295E+01  5.31319E+01  7.23076E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  2.50000E+01  0.00000E+00  0.00000E+00 -2.29910E+01  5.35711E+01  7.56075E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  2.60000E+01  0.00000E+00  0.00000E+00 -2.37239E+01  5.45824E+01  7.63219E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  2.70000E+01  0.00000E+00  0.00000E+00 -2.40247E+01  5.40647E+01  7.48376E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  2.80000E+01  0.00000E+00  0.00000E+00 -2.37389E+01  5.24899E+01  7.08671E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  2.90000E+01  0.00000E+00  0.00000E+00 -2.32072E+01  5.15432E+01  6.85366E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  3.00000E+01  0.00000E+00  0.00000E+00 -2.29874E+01  5.22261E+01  7.02691E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  3.10000E+01  0.00000E+00  0.00000E+00 -2.24550E+01  5.28924E+01  7.14501E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  3.20000E+01  0.00000E+00  0.00000E+00 -2.19508E+01  5.41554E+01  7.29430E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  3.30000E+01  0.00000E+00  0.00000E+00 -2.14850E+01  5.69198E+01  7.42489E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  3.40000E+01  0.00000E+00  0.00000E+00 -2.10282E+01  5.87484E+01  7.49120E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  3.50000E+01  0.00000E+00  0.00000E+00 -2.08637E+01  6.22518E+01  7.51473E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  3.60000E+01  0.00000E+00  0.00000E+00 -2.09016E+01  6.48805E+01  7.96573E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  3.70000E+01  0.00000E+00  0.00000E+00 -2.08269E+01  6.53104E+01  8.42086E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  3.80000E+01  0.00000E+00  0.00000E+00 -2.08477E+01  6.57325E+01  7.99381E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  3.90000E+01  0.00000E+00  0.00000E+00 -2.07813E+01  6.64657E+01  7.95080E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  4.00000E+01  0.00000E+00  0.00000E+00 -2.06848E+01  6.71964E+01  7.94066E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  4.10000E+01  0.00000E+00  0.00000E+00 -2.06772E+01  6.89336E+01  7.94980E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  4.20000E+01  0.00000E+00  0.00000E+00 -2.07123E+01  7.11104E+01  8.09709E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  4.30000E+01  0.00000E+00  0.00000E+00 -2.07019E+01  7.31136E+01  8.43241E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  4.40000E+01  0.00000E+00  0.00000E+00 -2.13116E+01  7.43473E+01  8.64551E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  4.50000E+01  0.00000E+00  0.00000E+00 -2.20089E+01  7.48400E+01  8.70630E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  4.60000E+01  0.00000E+00  0.00000E+00 -2.25926E+01  7.48487E+01  8.61377E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  4.70000E+01  0.00000E+00  0.00000E+00 -2.31688E+01  7.45460E+01  8.12902E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  4.80000E+01  0.00000E+00  0.00000E+00 -2.38436E+01  7.49357E+01  8.20625E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  4.90000E+01  0.00000E+00  0.00000E+00 -2.44737E+01  7.55595E+01  8.34090E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  5.00000E+01  0.00000E+00  0.00000E+00 -2.49885E+01  7.62663E+01  8.46281E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  5.10000E+01  0.00000E+00  0.00000E+00 -2.59609E+01  7.70658E+01  8.45207E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  5.20000E+01  0.00000E+00  0.00000E+00 -2.67400E+01  7.87938E+01  8.60612E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  5.30000E+01  0.00000E+00  0.00000E+00 -2.71131E+01  8.00461E+01  8.76000E+01
  2.02200E+03  5.00000E+00  2.70000E+01  1.90000E+01  5.40000E+01  0.00000E+00  0.00000E+00 -2.76139E+01  8.05440E+01  8.80687E+01
